gameId,playId,nflId,jerseyNumber,position,displayName,club,wasInitialPassRusher,play_disguise,quarterbackHit,causedPressure,tackleForALoss
2022101605,3162,46215,33,CB,Tre Flowers,CIN,0,0.001243859,0,False,0
2022101605,3162,54496,23,FS,Daxton Hill,CIN,0,8.15061e-05,0,False,0
2022101607,143,43306,22,FS,Keanu Neal,TB,0,9.880699e-05,0,False,0
2022101607,143,46132,24,CB,Carlton Davis,TB,0,1.1265895e-05,0,False,0
2022101607,143,46699,30,CB,Dee Delaney,TB,0,1.1085104e-06,0,False,0
2022101607,143,47877,35,CB,Jamel Dean,TB,0,2.1748535e-06,0,False,0
2022101607,143,52453,31,FS,Antoine Winfield,TB,1,0.41382277,0,False,0
2022101609,1803,44848,3,SS,Budda Baker,ARI,0,2.1096923e-05,0,False,0
2022101609,1803,47816,7,CB,Byron Murphy,ARI,0,0.12575462,0,False,0
2022101609,1803,49410,34,FS,Jalen Thompson,ARI,0,8.2360975e-06,0,False,0
2022101609,1803,53565,20,CB,Marco Wilson,ARI,0,0.0009678722,0,False,0
2022101609,1803,54709,35,CB,Christian Matthew,ARI,0,0.0011016652,0,False,0
2022101606,3501,42361,24,CB,Marcus Peters,BAL,0,0.045390163,0,False,0
2022101606,3501,44828,44,CB,Marlon Humphrey,BAL,0,1.1650485e-06,0,False,0
2022101606,3501,44999,36,SS,Chuck Clark,BAL,0,0.053352214,0,False,0
2022101606,3501,54479,14,SS,Kyle Hamilton,BAL,0,0.002222584,0,False,0
2022101300,157,42488,20,SS,Bobby McCain,WAS,0,3.533519e-06,0,False,0
2022101300,157,43373,29,CB,Kendall Fuller,WAS,0,0.14463854,0,False,0
2022101300,157,52624,31,SS,Kamren Curl,WAS,0,0.0033067993,0,False,0
2022101300,157,53503,25,CB,Benjamin St-Juste,WAS,0,4.9055e-07,0,False,0
2022101300,157,53592,22,FS,Darrick Forrest,WAS,1,0.46056905,0,False,0
2022101603,2950,38540,5,CB,Stephon Gilmore,IND,0,0.00019851282,0,False,0
2022101603,2950,38843,26,FS,Rodney McLeod,IND,0,0.023873994,0,False,0
2022101603,2950,45287,23,CB,Kenny Moore,IND,0,0.04405315,0,False,0
2022101603,2950,52619,34,CB,Isaiah Rodgers,IND,0,0.00012358118,0,False,0
2022101603,2950,54704,25,FS,Rodney Thomas,IND,0,5.322675e-06,0,False,0
2022101610,3822,43413,26,SS,Deon Bush,KC,0,1.7842349e-05,0,False,0
2022101610,3822,46137,20,SS,Justin Reid,KC,0,0.06686853,0,False,0
2022101610,3822,47846,22,FS,Juan Thornhill,KC,0,4.045067e-06,0,False,0
2022101610,3822,52546,38,CB,L'Jarius Sneed,KC,0,0.026122283,0,False,0
2022101610,3822,54600,23,CB,Joshua Williams,KC,0,1.6939204e-05,0,False,0
2022101610,3822,54708,35,CB,Jaylen Watson,KC,0,0.03884984,0,False,0
2022101607,3476,45395,35,CB,Arthur Maulet,PIT,0,0.0027491914,0,False,0
2022101607,3476,46097,34,FS,Terrell Edmunds,PIT,0,3.0302934e-07,0,False,0
2022101607,3476,46114,16,CB,Josh Jackson,PIT,0,3.4174798e-06,0,False,0
2022101607,3476,52697,42,CB,James Pierre,PIT,0,1.7713455e-05,0,False,0
2022101607,3476,53674,21,FS,Tre Norwood,PIT,0,2.1018552e-06,0,False,0
2022101610,2744,46137,20,SS,Justin Reid,KC,0,4.244919e-05,0,False,0
2022101610,2744,47846,22,FS,Juan Thornhill,KC,0,7.686591e-06,0,False,0
2022101610,2744,52546,38,CB,L'Jarius Sneed,KC,0,0.04777425,0,False,0
2022101610,2744,54600,23,CB,Joshua Williams,KC,0,9.258543e-06,0,False,0
2022101610,2744,54708,35,CB,Jaylen Watson,KC,0,5.1092134e-06,0,False,0
2022101700,3256,42935,23,CB,Bryce Callahan,LAC,0,0.0008438137,0,False,0
2022101700,3256,45571,43,CB,Michael Davis,LAC,0,2.463951e-06,0,False,0
2022101700,3256,46086,3,SS,Derwin James,LAC,0,3.5938178e-06,0,False,0
2022101700,3256,47843,24,FS,Nasir Adderley,LAC,0,1.28175625e-05,0,False,0
2022101700,3256,53476,26,CB,Asante Samuel,LAC,0,2.8376544e-06,0,False,0
2022101606,1470,44830,22,CB,Adoree' Jackson,NYG,0,8.604253e-06,0,False,0
2022101606,1470,44893,37,CB,Fabian Moreau,NYG,0,0.0021136475,0,False,0
2022101606,1470,47891,20,SS,Julian Love,NYG,0,0.29015422,0,False,0
2022101606,1470,52444,29,FS,Xavier McKinney,NYG,0,8.871506e-06,0,False,0
2022101606,1470,54579,24,SS,Dane Belton,NYG,0,0.0103908405,0,False,0
2022101602,3099,41270,29,SS,Lamarcus Joyner,NYJ,0,1.9825255e-05,0,False,0
2022101602,3099,46186,3,SS,Jordan Whitehead,NYJ,0,4.295381e-06,0,False,0
2022101602,3099,46211,4,CB,D.J. Reed,NYJ,0,1.5824153e-05,0,False,0
2022101602,3099,53583,30,CB,Michael Carter,NYJ,0,0.03196042,0,False,0
2022101602,3099,54469,1,CB,Ahmad Gardner,NYJ,0,8.910141e-05,0,False,0
2022101601,3700,35466,32,FS,Devin McCourty,NE,0,2.1047766e-05,0,False,0
2022101601,3700,43522,2,CB,Jalen Mills,NE,0,0.0043902677,0,False,0
2022101601,3700,52445,23,FS,Kyle Dugger,NE,0,0.039140873,0,False,0
2022101601,3700,52991,27,CB,Myles Bryant,NE,0,0.0005161197,0,False,0
2022101601,3700,54586,13,CB,Jack Jones,NE,0,2.6242124e-06,0,False,0
2022101603,503,44902,26,CB,Shaquill Griffin,JAX,0,1.3530331e-06,0,False,0
2022101603,503,44926,2,SS,Rayshawn Jenkins,JAX,0,1.7876941e-06,0,False,0
2022101603,503,53462,32,CB,Tyson Campbell,JAX,0,1.2819299e-05,0,False,0
2022101603,503,53494,5,SS,Andre Cisco,JAX,0,0.00014633559,0,False,0
2022101606,3162,42361,24,CB,Marcus Peters,BAL,0,7.6365427e-07,0,False,0
2022101606,3162,44828,44,CB,Marlon Humphrey,BAL,0,0.0030013411,0,False,0
2022101606,3162,44999,36,SS,Chuck Clark,BAL,0,3.0991792e-05,0,False,0
2022101606,3162,52627,26,SS,Geno Stone,BAL,0,1.7752614e-05,0,False,0
2022101606,3162,53819,29,FS,Ar'Darius Washington,BAL,1,0.92624587,0,False,0
2022101607,2266,45395,35,CB,Arthur Maulet,PIT,0,0.079735935,0,False,0
2022101607,2266,46097,34,FS,Terrell Edmunds,PIT,0,4.6219343e-06,0,False,0
2022101607,2266,46114,16,CB,Josh Jackson,PIT,0,8.936133e-06,0,False,0
2022101607,2266,52697,42,CB,James Pierre,PIT,0,0.0009407812,0,False,0
2022101607,2266,53674,21,FS,Tre Norwood,PIT,0,1.537194e-05,0,False,0
2022101610,539,40166,21,SS,Jordan Poyer,BUF,0,4.857776e-06,0,False,0
2022101610,539,46190,7,CB,Taron Johnson,BUF,0,0.014717206,0,False,0
2022101610,539,52647,30,CB,Dane Jackson,BUF,0,0.010607754,0,False,0
2022101610,539,53641,3,SS,Damar Hamlin,BUF,1,0.8823183,0,False,0
2022101610,539,54488,24,CB,Kaiir Elam,BUF,0,0.00027494188,0,False,0
2022101605,2804,37724,19,CB,Chris Harris,NO,0,0.001993799,0,False,0
2022101605,2804,40017,32,FS,Tyrann Mathieu,NO,0,3.353159e-05,0,False,0
2022101605,2804,41257,21,CB,Bradley Roby,NO,0,5.873552e-05,0,False,0
2022101605,2804,44851,6,FS,Marcus Maye,NO,0,1.5497399e-05,0,False,0
2022101605,2804,53505,29,CB,Paulson Adebo,NO,0,3.8952553e-06,0,False,0
2022101603,986,44902,26,CB,Shaquill Griffin,JAX,0,2.695055e-05,0,False,0
2022101603,986,44926,2,SS,Rayshawn Jenkins,JAX,0,6.595659e-05,0,False,0
2022101603,986,53462,32,CB,Tyson Campbell,JAX,0,6.8978716e-07,0,False,0
2022101603,986,53494,5,SS,Andre Cisco,JAX,0,2.2856638e-07,0,False,0
2022101601,3890,44903,43,SS,John Johnson,CLE,0,1.1752196e-05,0,False,0
2022101601,3890,46162,33,DB,Ronnie Harrison,CLE,0,0.0021749288,0,False,0
2022101601,3890,47829,26,CB,Greedy Williams,CLE,0,6.1150336e-06,0,False,0
2022101601,3890,52452,22,SS,Grant Delpit,CLE,0,1.0775152e-05,0,False,0
2022101601,3890,53455,20,CB,Greg Newsome,CLE,0,0.00089443394,0,False,0
2022101601,3890,54533,23,CB,Martin Emerson,CLE,0,5.0463937e-06,0,False,0
2022101603,301,38540,5,CB,Stephon Gilmore,IND,0,1.8461877e-05,0,False,0
2022101603,301,38843,26,FS,Rodney McLeod,IND,0,0.00023041794,0,False,0
2022101603,301,45287,23,CB,Kenny Moore,IND,0,0.022475893,0,False,0
2022101603,301,46729,31,CB,Brandon Facyson,IND,0,0.0043927073,0,False,0
2022101603,301,54704,25,FS,Rodney Thomas,IND,0,1.9533088e-06,0,False,0
2022101610,2852,40166,21,SS,Jordan Poyer,BUF,0,2.0442589e-05,0,False,0
2022101610,2852,46190,7,CB,Taron Johnson,BUF,0,0.016133834,0,False,0
2022101610,2852,52647,30,CB,Dane Jackson,BUF,0,0.10249373,0,False,0
2022101610,2852,53641,3,SS,Damar Hamlin,BUF,0,3.0822198e-06,0,False,0
2022101610,2852,54650,47,CB,Christian Benford,BUF,0,2.6187203e-05,0,False,0
2022101604,3911,37078,7,CB,Patrick Peterson,MIN,0,2.4803148e-06,0,False,0
2022101604,3911,38559,22,SS,Harrison Smith,MIN,0,1.4912082e-06,0,False,0
2022101604,3911,46652,39,CB,Chandon Sullivan,MIN,0,0.000109921864,0,False,0
2022101604,3911,52497,3,CB,Cameron Dantzler,MIN,0,8.241154e-07,0,False,0
2022101604,3911,53554,24,FS,Camryn Bynum,MIN,0,2.1739384e-06,0,False,0
2022101605,2450,43299,20,CB,Eli Apple,CIN,0,1.1879637e-05,0,False,0
2022101605,2450,43350,24,SS,Vonn Bell,CIN,0,8.653966e-06,0,False,0
2022101605,2450,43641,21,CB,Mike Hilton,CIN,0,0.00016552216,0,False,0
2022101605,2450,44872,22,CB,Chidobe Awuzie,CIN,0,2.941432e-06,0,False,0
2022101605,2450,46123,30,FS,Jessie Bates,CIN,0,2.064506e-05,0,False,0
2022101605,2450,46215,33,CB,Tre Flowers,CIN,0,9.253205e-06,0,False,0
2022101605,2862,37724,19,CB,Chris Harris,NO,0,0.0003108781,0,False,0
2022101605,2862,40017,32,FS,Tyrann Mathieu,NO,0,4.4068212e-05,0,False,0
2022101605,2862,41257,21,CB,Bradley Roby,NO,0,3.036401e-06,0,False,0
2022101605,2862,44851,6,FS,Marcus Maye,NO,0,5.399914e-06,0,False,0
2022101605,2862,53505,29,CB,Paulson Adebo,NO,0,7.663572e-06,0,False,0
2022101607,2003,45395,35,CB,Arthur Maulet,PIT,0,6.1160144e-06,0,False,0
2022101607,2003,46097,34,FS,Terrell Edmunds,PIT,0,2.2376494e-06,0,False,0
2022101607,2003,46114,16,CB,Josh Jackson,PIT,0,2.189327e-06,0,False,0
2022101607,2003,52697,42,CB,James Pierre,PIT,0,7.838292e-06,0,False,0
2022101607,2003,52904,37,FS,Elijah Riley,PIT,0,4.647386e-05,0,False,0
2022101607,2003,53674,21,FS,Tre Norwood,PIT,0,7.6230885e-06,0,False,0
2022101604,3044,38707,20,CB,Justin Bethel,MIA,0,0.0006350075,0,False,0
2022101604,3044,43327,25,CB,Xavien Howard,MIA,0,0.0014585707,0,False,0
2022101604,3044,52438,9,CB,Noah Igbinoghene,MIA,0,0.0009244532,0,False,0
2022101604,3044,53465,8,SS,Jevon Holland,MIA,0,0.0054904963,0,False,0
2022101604,3701,37078,7,CB,Patrick Peterson,MIN,0,3.3240717e-06,0,False,0
2022101604,3701,38559,22,SS,Harrison Smith,MIN,0,3.8555936e-07,0,False,0
2022101604,3701,46652,39,CB,Chandon Sullivan,MIN,0,8.736445e-05,0,False,0
2022101604,3701,52497,3,CB,Cameron Dantzler,MIN,0,4.8625107e-06,0,False,0
2022101604,3701,53554,24,FS,Camryn Bynum,MIN,0,1.2722802e-05,0,False,0
2022101606,189,44830,22,CB,Adoree' Jackson,NYG,0,0.00092444464,0,False,0
2022101606,189,44893,37,CB,Fabian Moreau,NYG,0,0.00015823882,0,False,0
2022101606,189,47891,20,SS,Julian Love,NYG,0,0.33548722,0,False,0
2022101606,189,52444,29,FS,Xavier McKinney,NYG,0,9.332432e-07,0,False,0
2022101606,189,54579,24,SS,Dane Belton,NYG,1,0.9523231,0,False,0
2022101607,2866,43306,22,FS,Keanu Neal,TB,1,0.37950984,0,False,0
2022101607,2866,46132,24,CB,Carlton Davis,TB,0,7.4886007e-06,0,False,0
2022101607,2866,46699,30,CB,Dee Delaney,TB,0,1.136859e-05,0,False,0
2022101607,2866,47877,35,CB,Jamel Dean,TB,0,4.4567463e-05,0,False,0
2022101607,2866,52453,31,FS,Antoine Winfield,TB,0,0.026190178,0,False,0
2022101606,3392,44830,22,CB,Adoree' Jackson,NYG,0,3.1937907e-06,0,False,0
2022101606,3392,44893,37,CB,Fabian Moreau,NYG,0,1.6606593e-06,0,False,0
2022101606,3392,47891,20,SS,Julian Love,NYG,0,1.2913098e-07,0,False,0
2022101606,3392,52444,29,FS,Xavier McKinney,NYG,0,0.0049627926,0,False,0
2022101603,1851,38540,5,CB,Stephon Gilmore,IND,0,3.1496544e-05,0,False,0
2022101603,1851,38843,26,FS,Rodney McLeod,IND,0,3.164379e-05,0,False,0
2022101603,1851,45287,23,CB,Kenny Moore,IND,0,0.00951469,0,False,0
2022101603,1851,46729,31,CB,Brandon Facyson,IND,0,9.1563015e-06,0,False,0
2022101603,1851,54704,25,FS,Rodney Thomas,IND,0,8.814361e-06,0,False,0
2022101602,2339,41270,29,SS,Lamarcus Joyner,NYJ,0,0.0004785966,0,False,0
2022101602,2339,46186,3,SS,Jordan Whitehead,NYJ,0,0.00026217115,0,False,0
2022101602,2339,46211,4,CB,D.J. Reed,NYJ,0,0.0008995333,0,False,0
2022101602,2339,53583,30,CB,Michael Carter,NYJ,0,0.0025520565,0,False,0
2022101602,2339,54469,1,CB,Ahmad Gardner,NYJ,0,2.1457363e-05,0,False,0
2022101610,3112,46137,20,SS,Justin Reid,KC,0,0.00014024226,0,False,0
2022101610,3112,47846,22,FS,Juan Thornhill,KC,0,8.607042e-06,0,False,0
2022101610,3112,52546,38,CB,L'Jarius Sneed,KC,0,0.0007558785,0,False,0
2022101610,3112,54708,35,CB,Jaylen Watson,KC,0,6.2242085e-05,0,False,0
2022101610,1897,40166,21,SS,Jordan Poyer,BUF,0,0.0005504617,0,False,0
2022101610,1897,46190,7,CB,Taron Johnson,BUF,0,0.03151972,0,False,0
2022101610,1897,52647,30,CB,Dane Jackson,BUF,0,0.00026219402,0,False,0
2022101610,1897,53641,3,SS,Damar Hamlin,BUF,0,7.796579e-05,0,False,0
2022101610,1897,54488,24,CB,Kaiir Elam,BUF,0,6.7386673e-06,0,False,0
2022101605,3778,37724,19,CB,Chris Harris,NO,0,0.0006162772,0,False,0
2022101605,3778,40017,32,FS,Tyrann Mathieu,NO,0,9.076872e-06,0,False,0
2022101605,3778,41257,21,CB,Bradley Roby,NO,0,0.0034231672,0,False,0
2022101605,3778,44851,6,FS,Marcus Maye,NO,0,2.532776e-05,0,False,0
2022101605,3778,53505,29,CB,Paulson Adebo,NO,0,3.6433332e-05,0,False,0
2022101607,2167,43306,22,FS,Keanu Neal,TB,0,0.0003218318,0,False,0
2022101607,2167,46132,24,CB,Carlton Davis,TB,0,3.9693543e-07,0,False,0
2022101607,2167,47877,35,CB,Jamel Dean,TB,0,6.697864e-07,0,False,0
2022101607,2167,52453,31,FS,Antoine Winfield,TB,0,2.5544434e-05,0,False,0
2022101609,2575,44848,3,SS,Budda Baker,ARI,0,1.0247305e-05,0,False,0
2022101609,2575,47816,7,CB,Byron Murphy,ARI,0,9.889987e-07,0,False,0
2022101609,2575,49410,34,FS,Jalen Thompson,ARI,0,1.3418787e-05,0,False,0
2022101609,2575,53565,20,CB,Marco Wilson,ARI,0,1.9834479e-05,0,False,0
2022101601,4436,44837,3,SS,Jabrill Peppers,NE,0,7.291837e-06,0,False,0
2022101601,4436,52991,27,CB,Myles Bryant,NE,0,0.00646735,0,False,0
2022101601,4436,53589,26,CB,Shaun Wade,NE,0,4.110311e-07,0,False,0
2022101601,4436,54550,25,CB,Marcus Jones,NE,0,0.02432665,0,False,0
2022101601,4436,54586,13,CB,Jack Jones,NE,0,0.00041004652,0,False,0
2022101606,213,44830,22,CB,Adoree' Jackson,NYG,0,0.0048590465,0,False,0
2022101606,213,44893,37,CB,Fabian Moreau,NYG,0,3.2906562e-06,0,False,0
2022101606,213,47891,20,SS,Julian Love,NYG,0,0.6109634,0,False,0
2022101606,213,52444,29,FS,Xavier McKinney,NYG,0,1.6145794e-06,0,False,0
2022101606,213,54579,24,SS,Dane Belton,NYG,0,0.008772255,0,False,0
2022101605,3899,43299,20,CB,Eli Apple,CIN,0,0.0001542723,0,False,0
2022101605,3899,43350,24,SS,Vonn Bell,CIN,0,9.107969e-05,0,False,0
2022101605,3899,43641,21,CB,Mike Hilton,CIN,0,0.007102035,0,False,0
2022101605,3899,44872,22,CB,Chidobe Awuzie,CIN,0,4.3792747e-06,0,False,0
2022101605,3899,46123,30,FS,Jessie Bates,CIN,0,7.714302e-06,0,False,0
2022101605,3899,46215,33,CB,Tre Flowers,CIN,0,0.002037453,0,False,0
2022101611,1151,39984,2,CB,Darius Slay,PHI,0,1.1829572e-05,0,False,0
2022101611,1151,43351,24,CB,James Bradberry,PHI,0,3.0661842e-05,0,False,0
2022101611,1151,46194,29,CB,Avonte Maddox,PHI,0,1.8808922e-05,0,False,0
2022101611,1151,47888,23,SS,Chauncey Gardner-Johnson,PHI,0,0.0003789182,0,False,0
2022101611,1151,47974,22,SS,Marcus Epps,PHI,1,0.7572357,0,False,0
2022101700,3789,35459,22,SS,Kareem Jackson,DEN,0,0.0031794223,0,False,0
2022101700,3789,42030,21,CB,K'Waun Williams,DEN,0,4.9522892e-05,0,False,0
2022101700,3789,43387,31,FS,Justin Simmons,DEN,0,7.952456e-06,0,False,0
2022101700,3789,53438,2,CB,Patrick Surtain,DEN,0,0.00025002137,0,False,0
2022101700,3789,54580,27,CB,Damarri Mathis,DEN,0,2.6789885e-06,0,False,0
2022101607,3766,44858,31,CB,Quincy Wilson,PIT,0,7.766995e-07,0,False,0
2022101607,3766,45395,35,CB,Arthur Maulet,PIT,0,0.08140334,0,False,0
2022101607,3766,46097,34,FS,Terrell Edmunds,PIT,0,1.9465247e-06,0,False,0
2022101607,3766,46114,16,CB,Josh Jackson,PIT,0,2.8868858e-06,0,False,0
2022101607,3766,52904,37,FS,Elijah Riley,PIT,0,0.032598212,0,False,0
2022101607,3766,53674,21,FS,Tre Norwood,PIT,0,5.0172703e-06,0,False,0
2022101700,2031,42935,23,CB,Bryce Callahan,LAC,0,1.0171244e-05,0,False,0
2022101700,2031,46086,3,SS,Derwin James,LAC,0,1.2576849e-05,0,False,0
2022101700,2031,46775,27,CB,J.C. Jackson,LAC,0,0.0011601221,0,False,0
2022101700,2031,47843,24,FS,Nasir Adderley,LAC,0,0.00018089543,0,False,0
2022101700,2031,53476,26,CB,Asante Samuel,LAC,0,8.406967e-06,0,False,0
2022101608,2706,45004,25,FS,Xavier Woods,CAR,0,1.9006306e-05,0,False,0
2022101608,2706,48495,32,CB,Tae Hayes,CAR,0,2.795618e-06,0,False,0
2022101608,2706,52417,24,CB,C.J. Henderson,CAR,0,2.186332e-06,0,False,0
2022101608,2706,52852,38,FS,Myles Hartsfield,CAR,0,2.2020486e-06,0,False,0
2022101603,3196,44902,26,CB,Shaquill Griffin,JAX,0,8.964063e-07,0,False,0
2022101603,3196,44926,2,SS,Rayshawn Jenkins,JAX,0,0.008808787,0,False,0
2022101603,3196,46456,31,CB,Darious Williams,JAX,0,0.00044505182,0,False,0
2022101603,3196,53462,32,CB,Tyson Campbell,JAX,0,3.9837636e-05,0,False,0
2022101603,3196,53494,5,SS,Andre Cisco,JAX,0,5.642862e-06,0,False,0
2022101604,1018,37078,7,CB,Patrick Peterson,MIN,0,6.8633663e-06,0,False,0
2022101604,1018,38559,22,SS,Harrison Smith,MIN,0,0.30945683,0,False,0
2022101604,1018,46652,39,CB,Chandon Sullivan,MIN,0,0.07633427,0,False,0
2022101604,1018,52497,3,CB,Cameron Dantzler,MIN,0,1.5392066e-05,0,False,0
2022101604,1018,53554,24,FS,Camryn Bynum,MIN,0,8.876111e-07,0,False,0
2022101604,886,43327,25,CB,Xavien Howard,MIA,0,9.450666e-06,0,False,0
2022101604,886,48476,40,CB,Nik Needham,MIA,0,0.058295496,0,False,0
2022101604,886,52478,29,FS,Brandon Jones,MIA,0,0.010120042,0,False,0
2022101604,886,53465,8,SS,Jevon Holland,MIA,0,1.7531718e-06,0,False,0
2022101608,2630,43294,5,CB,Jalen Ramsey,LA,0,8.5169427e-07,0,False,1
2022101608,2630,47844,24,SS,Taylor Rapp,LA,0,0.00016057208,0,False,0
2022101608,2630,47862,22,CB,David Long,LA,0,3.635801e-07,0,False,0
2022101608,2630,48026,33,SS,Nick Scott,LA,0,8.537185e-07,0,False,0
2022101608,2630,54677,6,CB,Derion Kendrick,LA,0,1.156184e-06,0,False,0
2022101610,3793,46137,20,SS,Justin Reid,KC,0,1.4622082e-05,0,False,0
2022101610,3793,47846,22,FS,Juan Thornhill,KC,0,1.7578453e-05,0,False,0
2022101610,3793,52546,38,CB,L'Jarius Sneed,KC,1,0.752459,0,False,0
2022101610,3793,54600,23,CB,Joshua Williams,KC,0,9.034137e-05,0,False,0
2022101610,3793,54708,35,CB,Jaylen Watson,KC,0,0.00050357025,0,False,0
2022101600,2321,38592,29,CB,Casey Hayward,ATL,0,3.086096e-06,0,False,0
2022101600,2321,52542,32,FS,Jaylinn Hawkins,ATL,0,0.00018130062,0,False,0
2022101600,2321,53469,27,SS,Richie Grant,ATL,0,4.667945e-06,0,False,0
2022101600,2321,53537,34,CB,Darren Hall,ATL,0,6.351375e-06,0,False,0
2022101700,733,42935,23,CB,Bryce Callahan,LAC,0,0.16769268,0,False,0
2022101700,733,46086,3,SS,Derwin James,LAC,0,5.712453e-06,0,False,0
2022101700,733,46775,27,CB,J.C. Jackson,LAC,0,0.0031867626,0,False,0
2022101700,733,47843,24,FS,Nasir Adderley,LAC,0,9.679275e-06,0,False,0
2022101700,733,53476,26,CB,Asante Samuel,LAC,0,2.7169242e-05,0,False,0
2022101605,3531,37724,19,CB,Chris Harris,NO,0,0.00018026905,0,False,0
2022101605,3531,40017,32,FS,Tyrann Mathieu,NO,0,0.07345771,0,False,0
2022101605,3531,41257,21,CB,Bradley Roby,NO,0,5.9889568e-05,0,False,0
2022101605,3531,44851,6,FS,Marcus Maye,NO,0,2.0219068e-06,0,False,0
2022101605,3531,44862,30,FS,Justin Evans,NO,0,5.1103934e-06,0,False,0
2022101605,3531,53505,29,CB,Paulson Adebo,NO,0,0.00018609491,0,False,0
2022101604,3730,37078,7,CB,Patrick Peterson,MIN,0,2.3582081e-06,0,False,0
2022101604,3730,38559,22,SS,Harrison Smith,MIN,0,2.8381587e-06,0,False,0
2022101604,3730,46652,39,CB,Chandon Sullivan,MIN,0,0.0001277039,0,False,0
2022101604,3730,52497,3,CB,Cameron Dantzler,MIN,0,7.961676e-06,0,False,0
2022101604,3730,53554,24,FS,Camryn Bynum,MIN,0,3.3996098e-06,0,False,0
2022101602,1654,41270,29,SS,Lamarcus Joyner,NYJ,0,2.3218761e-05,0,False,0
2022101602,1654,46186,3,SS,Jordan Whitehead,NYJ,0,4.9775397e-05,0,False,0
2022101602,1654,46211,4,CB,D.J. Reed,NYJ,0,0.00010569771,0,False,0
2022101602,1654,53583,30,CB,Michael Carter,NYJ,0,0.054854076,0,False,0
2022101602,1654,54469,1,CB,Ahmad Gardner,NYJ,0,7.703936e-06,0,False,0
2022101604,2967,43327,25,CB,Xavien Howard,MIA,0,0.07287516,0,False,0
2022101604,2967,52438,9,CB,Noah Igbinoghene,MIA,0,0.22915266,0,False,0
2022101604,2967,52478,29,FS,Brandon Jones,MIA,0,0.00032927,0,False,0
2022101604,2967,53465,8,SS,Jevon Holland,MIA,0,3.5663415e-05,0,False,0
2022101300,760,44925,4,FS,Eddie Jackson,CHI,0,8.008284e-06,0,False,0
2022101300,760,52458,33,CB,Jaylon Johnson,CHI,0,0.0005370627,0,False,0
2022101300,760,52571,22,CB,Kindle Vildor,CHI,0,1.3397467e-06,0,False,0
2022101300,760,54504,6,CB,Kyler Gordon,CHI,0,1.9259505e-05,0,False,0
2022101300,760,54513,9,SS,Jaquan Brisker,CHI,0,0.11110215,0,False,0
2022101700,556,46086,3,SS,Derwin James,LAC,0,0.00021446147,0,False,0
2022101700,556,46775,27,CB,J.C. Jackson,LAC,0,0.053410105,0,False,0
2022101700,556,47843,24,FS,Nasir Adderley,LAC,0,3.0031693e-05,0,False,0
2022101700,556,53476,26,CB,Asante Samuel,LAC,0,4.530689e-05,0,False,0
2022101601,955,35466,32,FS,Devin McCourty,NE,0,0.0003962203,0,False,0
2022101601,955,42116,21,FS,Adrian Phillips,NE,0,0.0021492739,0,False,0
2022101601,955,43522,2,CB,Jalen Mills,NE,0,0.00029223764,0,False,0
2022101601,955,52445,23,FS,Kyle Dugger,NE,0,0.23580402,0,False,0
2022101601,955,54550,25,CB,Marcus Jones,NE,0,4.819763e-05,0,False,0
2022101611,1699,39984,2,CB,Darius Slay,PHI,0,2.4295446e-06,0,False,0
2022101611,1699,43351,24,CB,James Bradberry,PHI,0,4.7600457e-05,0,False,0
2022101611,1699,46194,29,CB,Avonte Maddox,PHI,0,0.00023627417,0,False,0
2022101611,1699,47888,23,SS,Chauncey Gardner-Johnson,PHI,0,1.6057913e-05,0,False,0
2022101611,1699,47974,22,SS,Marcus Epps,PHI,0,7.17604e-06,0,False,0
2022101604,1852,38707,20,CB,Justin Bethel,MIA,0,0.00016389845,0,False,0
2022101604,1852,42390,21,SS,Eric Rowe,MIA,0,0.08180482,0,False,0
2022101604,1852,43327,25,CB,Xavien Howard,MIA,0,1.1825707e-06,0,False,0
2022101604,1852,46312,27,CB,Keion Crossen,MIA,0,1.4200556e-05,0,False,0
2022101604,1852,52478,29,FS,Brandon Jones,MIA,1,0.9523565,0,False,0
2022101604,1852,53465,8,SS,Jevon Holland,MIA,0,1.1364679e-06,0,False,0
2022101700,512,42935,23,CB,Bryce Callahan,LAC,0,0.00015753982,0,False,0
2022101700,512,46086,3,SS,Derwin James,LAC,0,1.1755898e-06,0,False,0
2022101700,512,46775,27,CB,J.C. Jackson,LAC,0,2.0431428e-06,0,False,0
2022101700,512,47843,24,FS,Nasir Adderley,LAC,0,3.576983e-06,0,False,0
2022101700,512,53476,26,CB,Asante Samuel,LAC,0,5.1373036e-07,0,False,0
2022101603,224,44902,26,CB,Shaquill Griffin,JAX,0,8.0586096e-07,0,False,0
2022101603,224,44926,2,SS,Rayshawn Jenkins,JAX,0,0.000116460724,0,False,0
2022101603,224,46456,31,CB,Darious Williams,JAX,0,0.00012682854,0,False,0
2022101603,224,53462,32,CB,Tyson Campbell,JAX,0,2.0001058e-07,0,False,0
2022101603,224,53494,5,SS,Andre Cisco,JAX,0,6.2690256e-06,0,False,0
2022101604,2714,37078,7,CB,Patrick Peterson,MIN,0,0.00021101463,0,False,0
2022101604,2714,38559,22,SS,Harrison Smith,MIN,0,5.425175e-05,0,False,0
2022101604,2714,52497,3,CB,Cameron Dantzler,MIN,0,1.48022245e-05,0,False,0
2022101604,2714,53554,24,FS,Camryn Bynum,MIN,0,4.330906e-06,0,False,0
2022101605,1594,37724,19,CB,Chris Harris,NO,0,0.2992907,0,False,0
