gameId,playId,nflId,jerseyNumber,club,position,displayName,wasInitialPassRusher,disguise_score,quarterbackHit,causedPressure,tackleForALoss
2022101700,4203,43387,31,DEN,FS,Justin Simmons,0,2.74342885371072e-07,0,False,0
2022101700,4203,53438,2,DEN,CB,Patrick Surtain,0,4.214120510766869e-06,0,False,0
2022101700,4203,54580,27,DEN,CB,Damarri Mathis,0,4.136760835234041e-07,0,False,0
2022101700,1114,35459,22,DEN,SS,Kareem Jackson,0,2.7698084998349354e-06,0,False,0
2022101700,1114,42030,21,DEN,CB,K'Waun Williams,0,0.0006118086456154843,0,False,0
2022101700,1114,43387,31,DEN,FS,Justin Simmons,0,2.198214424791154e-06,0,False,0
2022101700,1114,53438,2,DEN,CB,Patrick Surtain,0,6.531438705758017e-07,0,False,0
2022101700,1114,54580,27,DEN,CB,Damarri Mathis,0,1.2167176684910962e-05,0,False,0
2022101610,2482,40166,21,BUF,SS,Jordan Poyer,0,2.614325461074466e-06,0,False,0
2022101610,2482,46190,7,BUF,CB,Taron Johnson,0,0.0010133984331235203,0,False,0
2022101610,2482,46223,33,BUF,CB,Siran Neal,0,0.007554661325403755,0,False,0
2022101610,2482,52647,30,BUF,CB,Dane Jackson,0,0.06353785508866164,0,False,0
2022101610,2482,53641,3,BUF,SS,Damar Hamlin,0,2.333828242059649e-05,0,False,0
2022101610,2482,54488,24,BUF,CB,Kaiir Elam,0,4.792900020438116e-05,0,False,0
2022101607,2842,43306,22,TB,FS,Keanu Neal,0,0.0005514598511313454,0,False,0
2022101607,2842,46132,24,TB,CB,Carlton Davis,0,0.0013981226387556167,0,False,0
2022101607,2842,46699,30,TB,CB,Dee Delaney,0,2.2347471429268234e-05,0,False,0
2022101607,2842,47877,35,TB,CB,Jamel Dean,0,5.2612642802282855e-06,0,False,0
2022101607,2842,52453,31,TB,FS,Antoine Winfield,0,0.46516852879464426,0,False,0
2022101300,3720,42488,20,WAS,SS,Bobby McCain,0,3.4288281954807444e-05,0,False,0
2022101300,3720,43373,29,WAS,CB,Kendall Fuller,0,7.193963893145855e-07,0,False,0
2022101300,3720,52624,31,WAS,SS,Kamren Curl,0,0.00031884506493209497,0,False,0
2022101300,3720,53503,25,WAS,CB,Benjamin St-Juste,0,0.002795967249287993,0,False,0
2022101300,3720,53592,22,WAS,FS,Darrick Forrest,0,2.387542728778378e-06,0,False,0
2022101300,3720,53642,37,WAS,CB,Rachad Wildgoose,0,6.829918044724236e-05,0,False,0
2022101608,2169,43407,31,CAR,SS,Juston Burris,0,0.0001891995380201831,0,False,0
2022101608,2169,45004,25,CAR,FS,Xavier Woods,1,0.6329507811882104,0,True,0
2022101608,2169,52417,24,CAR,CB,C.J. Henderson,0,4.023461464243226e-05,0,False,0
2022101608,2169,52852,38,CAR,FS,Myles Hartsfield,0,0.09673211942426907,0,False,0
2022101608,2169,53595,28,CAR,CB,Keith Taylor,0,0.00016089510435085208,0,False,0
2022101611,3372,39984,2,PHI,CB,Darius Slay,0,4.195947294971699e-06,0,False,0
2022101611,3372,43351,24,PHI,CB,James Bradberry,0,1.878172883373881e-05,0,False,0
2022101611,3372,47888,23,PHI,SS,Chauncey Gardner-Johnson,0,1.7538504633134236e-06,0,False,0
2022101611,3372,47974,22,PHI,SS,Marcus Epps,0,6.241793588152754e-06,0,False,0
2022101603,3929,44902,26,JAX,CB,Shaquill Griffin,0,0.012621514757194944,0,False,0
2022101603,3929,44926,2,JAX,SS,Rayshawn Jenkins,0,0.18415075757862304,0,False,0
2022101603,3929,46456,31,JAX,CB,Darious Williams,0,0.33719597013197067,0,False,0
2022101603,3929,53462,32,JAX,CB,Tyson Campbell,0,0.00010175824057824179,0,False,0
2022101603,3929,53494,5,JAX,SS,Andre Cisco,0,1.874653390236411e-05,0,False,0
2022101609,3684,42543,6,SEA,FS,Quandre Diggs,0,2.4100316626806554e-06,0,False,0
2022101609,3684,46711,26,SEA,SS,Ryan Neal,0,0.0009071824277777561,0,False,0
2022101609,3684,47941,30,SEA,CB,Michael Jackson,0,4.574143775613918e-06,0,False,0
2022101609,3684,54574,8,SEA,CB,Coby Bryant,0,2.6231072587849143e-05,0,False,0
2022101609,3684,54618,27,SEA,CB,Tariq Woolen,0,2.8863667605536413e-05,0,False,0
2022101602,864,41270,29,NYJ,SS,Lamarcus Joyner,0,5.9688795420861645e-05,0,False,0
2022101602,864,46186,3,NYJ,SS,Jordan Whitehead,0,4.97308056788475e-06,0,False,0
2022101602,864,46211,4,NYJ,CB,D.J. Reed,0,0.0006085718727757289,0,False,0
2022101602,864,53583,30,NYJ,CB,Michael Carter,0,0.001963198473410988,0,False,0
2022101602,864,54469,1,NYJ,CB,Ahmad Gardner,0,4.7500054549535625e-06,0,False,0
2022101608,2730,45004,25,CAR,FS,Xavier Woods,0,6.949543320463485e-06,0,False,0
2022101608,2730,48495,32,CAR,CB,Tae Hayes,0,1.285545900203961e-06,0,False,0
2022101608,2730,52417,24,CAR,CB,C.J. Henderson,0,3.2885761021577646e-06,0,False,0
2022101608,2730,52852,38,CAR,FS,Myles Hartsfield,0,8.213363432643795e-06,0,False,0
2022101611,1769,39984,2,PHI,CB,Darius Slay,0,3.537936429449661e-07,0,False,0
2022101611,1769,43351,24,PHI,CB,James Bradberry,0,3.2385035471660556e-06,0,False,0
2022101611,1769,46194,29,PHI,CB,Avonte Maddox,0,0.0027014079439860368,0,False,0
2022101611,1769,47888,23,PHI,SS,Chauncey Gardner-Johnson,0,6.557434608816361e-06,0,False,0
2022101611,1769,47974,22,PHI,SS,Marcus Epps,0,1.4026552444451597e-05,0,False,0
2022101603,3511,38540,5,IND,CB,Stephon Gilmore,0,0.0006875024843787131,0,False,0
2022101603,3511,38843,26,IND,FS,Rodney McLeod,0,1.2425836103116541e-05,0,False,0
2022101603,3511,45287,23,IND,CB,Kenny Moore,0,0.006492746902562257,0,False,0
2022101603,3511,52619,34,IND,CB,Isaiah Rodgers,0,1.9424393798506444e-05,0,False,0
2022101603,3511,54704,25,IND,FS,Rodney Thomas,0,0.0001274494659085217,0,False,0
2022101604,785,37078,7,MIN,CB,Patrick Peterson,0,6.382098549963142e-06,0,False,0
2022101604,785,38559,22,MIN,SS,Harrison Smith,0,2.7367643616109112e-05,0,False,0
2022101604,785,46652,39,MIN,CB,Chandon Sullivan,0,0.00016561131094782703,0,False,0
2022101604,785,52497,3,MIN,CB,Cameron Dantzler,0,3.3449170000291843e-06,0,False,0
2022101604,785,53554,24,MIN,FS,Camryn Bynum,0,2.479998766647833e-05,0,False,0
2022101607,1699,43306,22,TB,FS,Keanu Neal,0,0.00013306701359002066,0,False,0
2022101607,1699,46132,24,TB,CB,Carlton Davis,0,8.944363585324066e-05,0,False,0
2022101607,1699,46699,30,TB,CB,Dee Delaney,0,7.243684600821958e-05,0,False,0
2022101607,1699,47877,35,TB,CB,Jamel Dean,0,1.1439199767256671e-06,0,False,0
2022101607,1699,52453,31,TB,FS,Antoine Winfield,0,0.49404443470222287,0,False,0
2022101610,2155,43413,26,KC,SS,Deon Bush,0,2.5551405934854673e-06,0,False,0
2022101610,2155,46137,20,KC,SS,Justin Reid,0,4.5678069264656365e-06,0,False,0
2022101610,2155,47846,22,KC,FS,Juan Thornhill,0,2.74697562577203e-05,0,False,0
2022101610,2155,52546,38,KC,CB,L'Jarius Sneed,0,0.0015767757206606792,0,False,0
2022101610,2155,54600,23,KC,CB,Joshua Williams,0,1.4595984993516269e-05,0,False,0
2022101610,2155,54708,35,KC,CB,Jaylen Watson,0,1.622081450042805e-05,0,False,0
2022101602,2702,41270,29,NYJ,SS,Lamarcus Joyner,0,2.3907792427597302e-05,0,False,0
2022101602,2702,46186,3,NYJ,SS,Jordan Whitehead,0,8.902207784665895e-07,0,False,0
2022101602,2702,46211,4,NYJ,CB,D.J. Reed,0,8.005751423600416e-06,0,False,0
2022101602,2702,53583,30,NYJ,CB,Michael Carter,0,0.2452876488385817,0,False,0
2022101602,2702,54469,1,NYJ,CB,Ahmad Gardner,0,4.584974911858194e-05,0,False,0
2022101606,1127,42361,24,BAL,CB,Marcus Peters,0,4.3823599687053505e-05,0,False,0
2022101606,1127,44828,44,BAL,CB,Marlon Humphrey,0,0.00876332963157875,0,False,0
2022101606,1127,44999,36,BAL,SS,Chuck Clark,0,2.4966760288133473e-06,0,False,0
2022101606,1127,52627,26,BAL,SS,Geno Stone,0,0.06287664474933607,0,False,0
2022101606,1127,53533,21,BAL,FS,Brandon Stephens,0,0.023301074385468135,0,False,0
2022101610,2278,40166,21,BUF,SS,Jordan Poyer,0,1.0600459764319315e-06,0,False,0
2022101610,2278,46190,7,BUF,CB,Taron Johnson,0,2.111469813912148e-05,0,False,0
2022101610,2278,46223,33,BUF,CB,Siran Neal,0,8.14979815668231e-05,0,False,0
2022101610,2278,52647,30,BUF,CB,Dane Jackson,0,0.10772153608732904,0,False,0
2022101610,2278,53641,3,BUF,SS,Damar Hamlin,0,8.36755664384449e-06,0,False,0
2022101610,2278,54488,24,BUF,CB,Kaiir Elam,0,1.0726817432019614e-05,0,False,0
2022101604,2861,43327,25,MIA,CB,Xavien Howard,0,1.5884427955243765e-06,0,False,0
2022101604,2861,52438,9,MIA,CB,Noah Igbinoghene,0,5.440345642458645e-05,0,False,0
2022101604,2861,52478,29,MIA,FS,Brandon Jones,0,4.080976819489957e-06,0,False,0
2022101604,2861,53465,8,MIA,SS,Jevon Holland,0,0.0008088426863193356,0,False,0
2022101601,1267,35466,32,NE,FS,Devin McCourty,0,3.534814712297614e-06,0,False,0
2022101601,1267,42116,21,NE,FS,Adrian Phillips,0,0.0020287201867281585,0,False,0
2022101601,1267,52991,27,NE,CB,Myles Bryant,0,0.0010323983090789349,0,False,0
2022101601,1267,54550,25,NE,CB,Marcus Jones,0,0.023274490229829616,0,False,0
2022101601,1267,54586,13,NE,CB,Jack Jones,0,0.00040355331619726994,0,False,0
2022101606,1999,42361,24,BAL,CB,Marcus Peters,0,2.2766167111830613e-06,0,False,0
2022101606,1999,44828,44,BAL,CB,Marlon Humphrey,0,1.3595823014885448e-06,0,False,0
2022101606,1999,44999,36,BAL,SS,Chuck Clark,0,2.5318895659115735e-06,0,False,0
2022101606,1999,52627,26,BAL,SS,Geno Stone,0,4.515550080541316e-06,0,False,0
2022101606,1999,53533,21,BAL,FS,Brandon Stephens,0,3.562948211309494e-07,0,False,0
2022101606,1999,54479,14,BAL,SS,Kyle Hamilton,0,1.5831951766515649e-06,0,False,0
2022101606,1999,54606,22,BAL,CB,Damarion Williams,0,1.4357756833867509e-06,0,False,0
2022101604,447,42390,21,MIA,SS,Eric Rowe,0,0.023523196939251957,0,False,0
2022101604,447,43327,25,MIA,CB,Xavien Howard,0,9.097669343077612e-05,0,False,0
2022101604,447,46312,27,MIA,CB,Keion Crossen,0,1.3966928020526854e-05,0,False,0
2022101604,447,48476,40,MIA,CB,Nik Needham,0,0.00424793387964397,0,False,0
2022101604,447,52478,29,MIA,FS,Brandon Jones,0,0.0045661673546931805,0,False,0
2022101604,447,53465,8,MIA,SS,Jevon Holland,0,6.175858944662933e-06,0,False,0
2022101610,2720,46137,20,KC,SS,Justin Reid,0,1.3262807316169242e-06,0,False,0
2022101610,2720,47846,22,KC,FS,Juan Thornhill,0,1.368217706924794e-06,0,False,0
2022101610,2720,52546,38,KC,CB,L'Jarius Sneed,0,0.28513584057263214,0,False,0
2022101610,2720,54600,23,KC,CB,Joshua Williams,0,7.860882850199656e-06,0,False,0
2022101610,2720,54708,35,KC,CB,Jaylen Watson,0,0.3109150727076632,0,False,0
2022101607,2409,46097,34,PIT,FS,Terrell Edmunds,0,7.715286807355612e-06,0,False,0
2022101607,2409,52697,42,PIT,CB,James Pierre,0,0.00014323023883272448,0,False,0
2022101607,2409,53674,21,PIT,FS,Tre Norwood,0,1.8384286499211266e-05,0,False,0
2022101600,1623,38592,29,ATL,CB,Casey Hayward,0,4.672045424854731e-06,0,False,0
2022101600,1623,46127,26,ATL,CB,Isaiah Oliver,1,0.7005992545597233,0,False,0
2022101600,1623,52424,24,ATL,CB,A.J. Terrell,0,1.0350075719850707e-05,0,False,0
2022101600,1623,52542,32,ATL,FS,Jaylinn Hawkins,0,4.387530566178507e-06,0,False,0
2022101600,1623,53469,27,ATL,SS,Richie Grant,0,5.664431058612517e-06,0,False,0
2022101601,1040,35466,32,NE,FS,Devin McCourty,0,0.008914160910060023,0,False,0
2022101601,1040,42116,21,NE,FS,Adrian Phillips,0,0.4898093130873803,0,False,0
2022101601,1040,43522,2,NE,CB,Jalen Mills,0,1.4903236175746826e-05,0,False,0
2022101601,1040,52445,23,NE,FS,Kyle Dugger,0,0.099025068411569,0,False,0
2022101601,1040,52991,27,NE,CB,Myles Bryant,0,0.0001473586206203622,0,False,0
2022101601,1040,54550,25,NE,CB,Marcus Jones,0,0.001861317428694635,0,False,0
2022101600,3211,38592,29,ATL,CB,Casey Hayward,0,2.8472499886809007e-06,0,False,0
2022101600,3211,46127,26,ATL,CB,Isaiah Oliver,0,0.0009892683994368963,0,False,0
2022101600,3211,52542,32,ATL,FS,Jaylinn Hawkins,0,3.78636747581587e-06,0,False,0
2022101600,3211,53469,27,ATL,SS,Richie Grant,0,1.7627806435204834e-06,0,False,0
2022101600,3211,53537,34,ATL,CB,Darren Hall,0,1.3142415906897973e-06,0,False,0
2022101606,145,44830,22,NYG,CB,Adoree' Jackson,0,0.004280749619635055,0,False,0
2022101606,145,44893,37,NYG,CB,Fabian Moreau,0,5.855041223704792e-06,0,False,0
2022101606,145,47891,20,NYG,SS,Julian Love,0,7.301024727674827e-05,0,False,0
2022101606,145,52444,29,NYG,FS,Xavier McKinney,0,1.6847344194832564e-06,0,False,0
2022101606,145,54579,24,NYG,SS,Dane Belton,0,0.6850851624169172,0,False,0
2022101600,3164,38592,29,ATL,CB,Casey Hayward,0,9.13927845237189e-06,0,False,0
2022101600,3164,46127,26,ATL,CB,Isaiah Oliver,0,0.0004994943479360663,0,False,0
2022101600,3164,52542,32,ATL,FS,Jaylinn Hawkins,0,1.2531411017767816e-06,0,False,0
2022101600,3164,53469,27,ATL,SS,Richie Grant,0,2.5008328065360205e-05,0,False,0
2022101600,3164,53537,34,ATL,CB,Darren Hall,0,0.0004442218675344582,0,False,0
2022101606,1604,44830,22,NYG,CB,Adoree' Jackson,0,6.669413159032804e-06,0,False,0
2022101606,1604,44893,37,NYG,CB,Fabian Moreau,0,0.06863364786259556,0,False,0
2022101606,1604,47891,20,NYG,SS,Julian Love,0,0.006760293961136104,0,False,0
2022101606,1604,52444,29,NYG,FS,Xavier McKinney,0,4.870989694733148e-07,0,False,0
2022101604,3320,43327,25,MIA,CB,Xavien Howard,0,3.204668560573069e-06,0,False,0
2022101604,3320,52438,9,MIA,CB,Noah Igbinoghene,0,0.0020433579890888924,0,False,0
2022101604,3320,52478,29,MIA,FS,Brandon Jones,0,0.001476355014799595,0,False,0
2022101604,3320,53465,8,MIA,SS,Jevon Holland,0,3.1148068792666526e-06,0,False,0
2022101600,108,38868,31,SF,FS,Tashaun Gipson,0,0.00036351175209843584,0,False,0
2022101600,108,46349,30,SF,FS,George Odum,0,0.001627096757305593,0,False,0
2022101600,108,46757,7,SF,CB,Charvarius Ward,0,2.3734388595275788e-06,0,False,0
2022101600,108,53601,38,SF,CB,Deommodore Lenoir,0,3.4983322734988093e-06,0,False,0
2022101602,3233,41270,29,NYJ,SS,Lamarcus Joyner,0,0.11376241306859494,0,False,0
2022101602,3233,46186,3,NYJ,SS,Jordan Whitehead,0,7.724968946254481e-05,0,False,0
2022101602,3233,46211,4,NYJ,CB,D.J. Reed,0,1.7510741938264464e-06,0,False,0
2022101602,3233,53583,30,NYJ,CB,Michael Carter,0,9.594527825719944e-05,0,False,0
2022101602,3233,54469,1,NYJ,CB,Ahmad Gardner,0,5.949957034472465e-06,0,False,0
2022101603,1538,44902,26,JAX,CB,Shaquill Griffin,0,3.6195691069628757e-06,0,False,0
2022101603,1538,44926,2,JAX,SS,Rayshawn Jenkins,0,0.27616714554907684,0,False,0
2022101603,1538,46456,31,JAX,CB,Darious Williams,0,0.0007412389364928808,0,False,0
2022101603,1538,53462,32,JAX,CB,Tyson Campbell,0,7.227782052325692e-05,0,False,0
2022101603,1538,53494,5,JAX,SS,Andre Cisco,0,5.634595466649089e-06,0,False,0
2022101700,2009,42935,23,LAC,CB,Bryce Callahan,0,9.517389798799723e-05,0,False,0
2022101700,2009,46086,3,LAC,SS,Derwin James,0,1.7912052418413197e-06,0,False,0
2022101700,2009,46775,27,LAC,CB,J.C. Jackson,0,1.4668496356241159e-05,0,False,0
2022101700,2009,47843,24,LAC,FS,Nasir Adderley,0,0.0001469003121793891,0,False,0
2022101700,2009,53476,26,LAC,CB,Asante Samuel,0,0.0003384157756074772,0,False,0
2022101611,721,43478,3,DAL,CB,Anthony Brown,0,0.004931413545173885,0,False,0
2022101611,721,43533,27,DAL,FS,Jayron Kearse,0,1.0516614922210878e-06,0,False,0
2022101611,721,44827,28,DAL,FS,Malik Hooker,0,7.864435704981817e-06,0,False,0
2022101611,721,44904,2,DAL,CB,Jourdan Lewis,0,2.0297929541278987e-05,0,False,0
2022101611,721,52459,7,DAL,CB,Trevon Diggs,0,5.859320570307242e-06,0,False,0
2022101607,1855,45395,35,PIT,CB,Arthur Maulet,0,1.7163601515003634e-05,0,False,0
2022101607,1855,46097,34,PIT,FS,Terrell Edmunds,0,3.885532402752056e-06,0,False,0
2022101607,1855,46114,16,PIT,CB,Josh Jackson,0,1.1139583748575248e-05,0,False,0
2022101607,1855,52697,42,PIT,CB,James Pierre,0,5.245556838115404e-06,0,False,0
2022101607,1855,53674,21,PIT,FS,Tre Norwood,0,6.890392033919908e-07,0,False,0
2022101604,1760,37078,7,MIN,CB,Patrick Peterson,0,7.416937922851655e-06,0,False,0
2022101604,1760,38559,22,MIN,SS,Harrison Smith,0,3.307572091233441e-06,0,False,0
2022101604,1760,46652,39,MIN,CB,Chandon Sullivan,0,0.002743162830619008,0,False,0
2022101604,1760,52497,3,MIN,CB,Cameron Dantzler,0,1.4531678880908502e-05,0,False,0
2022101604,1760,53554,24,MIN,FS,Camryn Bynum,0,3.383700149146983e-05,0,False,0
2022101604,825,37078,7,MIN,CB,Patrick Peterson,0,9.195452888270828e-06,0,False,0
2022101604,825,38559,22,MIN,SS,Harrison Smith,0,1.0295789103550468e-05,0,False,0
2022101604,825,46652,39,MIN,CB,Chandon Sullivan,0,6.751808969429184e-05,0,False,0
2022101604,825,52497,3,MIN,CB,Cameron Dantzler,0,1.0865051736538985e-05,0,False,0
2022101604,825,53554,24,MIN,FS,Camryn Bynum,0,1.4702390211758024e-05,0,False,0
2022101608,76,43294,5,LA,CB,Jalen Ramsey,0,6.381227904113896e-05,0,False,0
2022101608,76,47844,24,LA,SS,Taylor Rapp,0,3.606756291532502e-05,0,False,0
2022101608,76,48026,33,LA,SS,Nick Scott,0,2.8863709237585816e-06,0,False,0
2022101608,76,54677,6,LA,CB,Derion Kendrick,0,2.4684707376026417e-06,0,False,0
2022101604,2230,43327,25,MIA,CB,Xavien Howard,0,4.14119737748877e-07,0,False,0
2022101604,2230,52438,9,MIA,CB,Noah Igbinoghene,0,0.0005661105065932558,0,False,0
2022101604,2230,52478,29,MIA,FS,Brandon Jones,0,0.004176719005441355,0,False,0
2022101604,2230,53465,8,MIA,SS,Jevon Holland,0,1.350699819146163e-06,0,False,0
2022101608,196,43294,5,LA,CB,Jalen Ramsey,0,8.707104289636363e-07,0,False,0
2022101608,196,47844,24,LA,SS,Taylor Rapp,0,2.07072509886869e-06,0,False,0
2022101608,196,48026,33,LA,SS,Nick Scott,0,1.2199879404584341e-05,0,False,0
2022101608,196,54677,6,LA,CB,Derion Kendrick,0,3.037216648326098e-06,0,False,0
2022101700,3837,35459,22,DEN,SS,Kareem Jackson,0,0.023014107946797306,0,False,0
2022101700,3837,42030,21,DEN,CB,K'Waun Williams,0,1.6078794772712565e-05,0,False,0
2022101700,3837,43387,31,DEN,FS,Justin Simmons,0,1.1211755246599155e-05,0,False,0
2022101700,3837,53438,2,DEN,CB,Patrick Surtain,0,1.3796508210702875e-05,0,False,0
2022101700,3837,54580,27,DEN,CB,Damarri Mathis,0,8.884801114646248e-06,0,False,0
2022101606,2182,42361,24,BAL,CB,Marcus Peters,0,0.005454116829586502,0,False,0
2022101606,2182,44828,44,BAL,CB,Marlon Humphrey,0,0.03635328901023304,0,False,0
2022101606,2182,44999,36,BAL,SS,Chuck Clark,0,1.1521332922579042e-05,0,False,0
2022101606,2182,52627,26,BAL,SS,Geno Stone,0,1.1433561819033518e-05,0,False,0
2022101606,2182,54479,14,BAL,SS,Kyle Hamilton,0,0.22006670031783615,0,False,0
2022101606,2182,54606,22,BAL,CB,Damarion Williams,0,0.00045947892562861286,0,False,0
2022101609,2790,44848,3,ARI,SS,Budda Baker,1,0.9925734846901055,0,False,0
2022101609,2790,47816,7,ARI,CB,Byron Murphy,0,3.424507289077443e-06,0,False,0
2022101609,2790,49410,34,ARI,FS,Jalen Thompson,0,3.5977471603047276e-06,0,False,0
2022101609,2790,53565,20,ARI,CB,Marco Wilson,0,2.467966978198381e-05,0,False,0
2022101601,570,35466,32,NE,FS,Devin McCourty,0,5.732110875134964e-05,0,False,0
2022101601,570,42116,21,NE,FS,Adrian Phillips,0,0.0016703975265710425,0,False,0
2022101601,570,43522,2,NE,CB,Jalen Mills,0,3.3532265262229754e-05,0,False,0
2022101601,570,52445,23,NE,FS,Kyle Dugger,0,0.034635979883669184,0,False,0
2022101609,3752,42543,6,SEA,FS,Quandre Diggs,0,1.6724165740478623e-07,0,False,0
2022101609,3752,44873,13,SEA,FS,Josh Jones,0,0.04363287025606667,0,False,0
2022101609,3752,46711,26,SEA,SS,Ryan Neal,0,0.0001168136710769256,0,False,0
2022101609,3752,47941,30,SEA,CB,Michael Jackson,0,4.327061614995853e-06,0,False,0
2022101609,3752,54574,8,SEA,CB,Coby Bryant,0,3.1233604566273026e-06,0,False,0
2022101609,3752,54618,27,SEA,CB,Tariq Woolen,0,0.00015431434843257325,0,False,0
2022101601,1206,44903,43,CLE,SS,John Johnson,0,3.2775572303942526e-06,0,False,0
2022101601,1206,46162,33,CLE,DB,Ronnie Harrison,0,0.1765690108986506,0,False,0
2022101601,1206,47829,26,CLE,CB,Greedy Williams,0,2.7627035775873966e-06,0,False,0
2022101601,1206,52452,22,CLE,SS,Grant Delpit,0,1.5104064882781778e-05,0,False,0
2022101601,1206,53455,20,CLE,CB,Greg Newsome,0,0.02115693298009435,0,False,0
2022101601,1206,54533,23,CLE,CB,Martin Emerson,0,9.477345670112047e-06,0,False,0
2022101605,1542,37724,19,NO,CB,Chris Harris,1,0.938256486513761,0,False,0
2022101605,1542,40017,32,NO,FS,Tyrann Mathieu,0,1.3934630004743526e-05,0,False,0
2022101605,1542,41257,21,NO,CB,Bradley Roby,0,0.00014135195793513194,0,False,0
2022101605,1542,44851,6,NO,FS,Marcus Maye,0,3.5507764419541755e-05,0,False,0
2022101605,1542,53505,29,NO,CB,Paulson Adebo,0,2.9882573504068287e-05,0,False,0
2022101610,2987,40166,21,BUF,SS,Jordan Poyer,0,0.0005630188657209956,0,False,0
2022101610,2987,46190,7,BUF,CB,Taron Johnson,0,0.0010092076514852293,0,False,0
2022101610,2987,53641,3,BUF,SS,Damar Hamlin,0,2.230828370614573e-05,0,False,0
2022101610,2987,54488,24,BUF,CB,Kaiir Elam,0,1.713642533402328e-05,0,False,0
2022101610,2987,54650,47,BUF,CB,Christian Benford,0,0.000418585993225779,0,False,0
2022101700,2727,35459,22,DEN,SS,Kareem Jackson,0,2.9297973383922477e-05,0,False,0
2022101700,2727,42030,21,DEN,CB,K'Waun Williams,0,0.032342782843220126,0,False,0
2022101700,2727,43387,31,DEN,FS,Justin Simmons,0,3.1248872174982806e-05,0,False,0
2022101700,2727,53438,2,DEN,CB,Patrick Surtain,0,4.140536819721116e-05,0,False,0
2022101700,2727,54580,27,DEN,CB,Damarri Mathis,0,0.0021987786430786847,0,False,0
2022101603,776,44902,26,JAX,CB,Shaquill Griffin,0,4.4059033260485545e-06,0,False,0
2022101603,776,44926,2,JAX,SS,Rayshawn Jenkins,0,0.9009756025966476,0,False,0
2022101603,776,46456,31,JAX,CB,Darious Williams,0,0.0008069679018897679,0,False,0
2022101603,776,53462,32,JAX,CB,Tyson Campbell,0,0.5114843596479678,0,False,0
2022101603,776,53494,5,JAX,SS,Andre Cisco,0,1.523891806096696e-05,0,False,0
2022101300,3806,42488,20,WAS,SS,Bobby McCain,1,0.9694947279952603,0,False,0
2022101300,3806,43373,29,WAS,CB,Kendall Fuller,0,8.622913451859645e-05,0,False,0
2022101300,3806,52624,31,WAS,SS,Kamren Curl,0,0.00022557101754449574,0,False,0
2022101300,3806,53503,25,WAS,CB,Benjamin St-Juste,0,0.0005958848720920106,0,False,0
2022101300,3806,53642,37,WAS,CB,Rachad Wildgoose,0,0.0010940110495082638,0,False,0
2022101607,1802,45395,35,PIT,CB,Arthur Maulet,0,4.678258759340221e-05,0,False,0
2022101607,1802,46097,34,PIT,FS,Terrell Edmunds,0,8.649242814813226e-07,0,False,0
2022101607,1802,46114,16,PIT,CB,Josh Jackson,0,0.00043855151080520545,0,False,0
2022101607,1802,52697,42,PIT,CB,James Pierre,0,0.014553491544928817,0,False,0
2022101607,1802,53674,21,PIT,FS,Tre Norwood,0,3.5402834201916427e-06,0,False,0
2022101610,3706,46137,20,KC,SS,Justin Reid,0,1.4219536199647234e-05,0,False,0
2022101610,3706,47846,22,KC,FS,Juan Thornhill,0,8.496798813776758e-06,0,False,0
2022101610,3706,52546,38,KC,CB,L'Jarius Sneed,0,0.001861363247856418,0,False,0
2022101610,3706,54600,23,KC,CB,Joshua Williams,0,4.467313276531058e-05,0,False,0
2022101610,3706,54708,35,KC,CB,Jaylen Watson,0,7.68851169719258e-05,0,False,0
2022101609,1332,42543,6,SEA,FS,Quandre Diggs,0,5.5273520724169134e-06,0,False,0
2022101609,1332,44855,23,SEA,CB,Sidney Jones,0,2.7246194377692192e-06,0,False,0
2022101609,1332,46711,26,SEA,SS,Ryan Neal,0,6.258385977022007e-06,0,False,0
2022101609,1332,54618,27,SEA,CB,Tariq Woolen,0,0.036457082551179215,0,False,0
2022101603,1151,38540,5,IND,CB,Stephon Gilmore,0,0.005229957608324983,0,False,0
2022101603,1151,38843,26,IND,FS,Rodney McLeod,0,1.210203042519154e-05,0,False,0
2022101603,1151,45287,23,IND,CB,Kenny Moore,0,0.001001964160094881,0,False,0
2022101603,1151,52619,34,IND,CB,Isaiah Rodgers,0,0.002433788395172304,0,False,0
2022101603,1151,54704,25,IND,FS,Rodney Thomas,0,7.631181550735885e-06,0,False,0
2022101602,3376,41270,29,NYJ,SS,Lamarcus Joyner,0,9.74854315554788e-08,0,False,0
2022101602,3376,46186,3,NYJ,SS,Jordan Whitehead,0,1.1362419007664843e-06,0,False,0
2022101602,3376,46211,4,NYJ,CB,D.J. Reed,0,8.08179929606574e-06,0,False,0
2022101602,3376,53583,30,NYJ,CB,Michael Carter,0,0.003212388424850907,0,False,0
2022101602,3376,53629,26,NYJ,CB,Brandin Echols,0,1.269374960832447e-06,0,False,0
2022101605,2054,43299,20,CIN,CB,Eli Apple,0,5.305474561518861e-06,0,False,0
2022101605,2054,43350,24,CIN,SS,Vonn Bell,0,3.7752806802071e-06,0,False,0
2022101605,2054,43641,21,CIN,CB,Mike Hilton,0,9.779203170144431e-05,0,False,0
2022101605,2054,44872,22,CIN,CB,Chidobe Awuzie,0,9.670923651299022e-07,0,False,0
2022101605,2054,46123,30,CIN,FS,Jessie Bates,0,2.913142849767125e-06,0,False,0
2022101602,1749,41270,29,NYJ,SS,Lamarcus Joyner,0,0.015475943022526096,0,False,0
